transaction_id,account_id,timestamp,amount,merchant_category,location,is_fraud
TRX_0008385,ACC_0171,2025-09-18 06:46:14,76.86,Electronics,Helsinki,0
TRX_0008386,ACC_0461,2025-09-26 11:57:58,44.79,Gas Station,Turku,0
TRX_0008387,ACC_0203,2025-09-22 14:10:04,105.13,Gambling,Turku,0
TRX_0008388,ACC_0414,2025-10-03 15:12:02,89.93,Utility Bill,Espoo,0
TRX_0008389,ACC_0237,2025-09-18 04:32:48,61.01,Electronics,Vantaa,0
TRX_0008390,ACC_0345,2025-10-08 14:57:05,76.44,ATM Withdrawal,Tampere,0
TRX_0008391,ACC_0123,2025-10-06 17:33:43,186.2,Travel,Tampere,0
TRX_0008392,ACC_0298,2025-10-09 22:31:39,88.63,ATM Withdrawal,Oulu,0
TRX_0008393,ACC_0489,2025-09-12 18:42:37,52.62,Online Retail,Oulu,0
TRX_0008394,ACC_0389,2025-10-09 03:01:51,35.8,Gambling,Turku,0
TRX_0008395,ACC_0024,2025-09-12 13:11:28,60.08,Subscription,Tampere,0
TRX_0008396,ACC_0200,2025-10-11 14:48:49,86.27,Online Retail,Tampere,0
TRX_0008397,ACC_0390,2025-10-05 03:52:13,102.23,Groceries,Vantaa,0
TRX_0008398,ACC_0441,2025-10-06 11:28:55,67.62,Electronics,Tampere,0
TRX_0008399,ACC_0148,2025-10-03 21:35:54,15.46,Electronics,Tampere,0
TRX_0008400,ACC_0499,2025-09-27 17:52:49,135.4,Jewelry,Tampere,0
TRX_0008401,ACC_0098,2025-10-09 08:34:23,97.1,Travel,Tampere,0
TRX_0008402,ACC_0429,2025-09-18 10:46:29,58.41,Gambling,Vantaa,0
TRX_0008403,ACC_0040,2025-09-20 14:39:54,33.32,Groceries,Oulu,0
TRX_0008404,ACC_0110,2025-09-25 13:28:08,69.57,Travel,Turku,0
TRX_0008405,ACC_0184,2025-10-03 01:16:49,24.1,Online Retail,Vantaa,0
TRX_0008406,ACC_0488,2025-10-10 04:09:18,69.45,Jewelry,Espoo,0
TRX_0008407,ACC_0006,2025-09-15 17:08:13,20.45,Travel,Helsinki,0
TRX_0008408,ACC_0264,2025-09-23 14:34:15,67.83,Utility Bill,Tampere,0
TRX_0008409,ACC_0314,2025-09-29 01:16:02,26.4,ATM Withdrawal,Turku,0
TRX_0008410,ACC_0451,2025-10-10 14:20:07,36.0,Utility Bill,Turku,0
TRX_0008411,ACC_0219,2025-10-01 06:17:53,65.07,Utility Bill,Turku,0
TRX_0008412,ACC_0367,2025-10-08 14:10:51,81.69,Gas Station,Tampere,0
TRX_0008413,ACC_0345,2025-09-18 21:51:11,49.45,Gambling,Helsinki,0
TRX_0008414,ACC_0280,2025-09-26 17:18:12,100.09,Utility Bill,Helsinki,0
TRX_0008415,ACC_0427,2025-09-17 22:09:46,344.13,Subscription,Tampere,0
TRX_0008416,ACC_0147,2025-10-10 12:42:29,60.51,Electronics,Vantaa,0
TRX_0008417,ACC_0161,2025-09-12 02:05:33,95.47,Gas Station,Espoo,0
TRX_0008418,ACC_0397,2025-10-08 23:33:59,85.22,Electronics,Helsinki,0
TRX_0008419,ACC_0037,2025-10-05 14:14:20,83.98,Gambling,Helsinki,0
TRX_0008420,ACC_0267,2025-10-02 11:29:48,32.87,Electronics,Turku,0
TRX_0008421,ACC_0073,2025-09-15 20:48:20,59.67,ATM Withdrawal,Oulu,0
TRX_0008422,ACC_0477,2025-10-01 21:36:56,142.77,Electronics,Turku,0
TRX_0008423,ACC_0170,2025-10-07 21:26:20,70.93,Online Retail,Espoo,0
TRX_0008424,ACC_0070,2025-10-02 11:30:10,46.12,Travel,Tampere,0
TRX_0008425,ACC_0464,2025-10-05 01:51:47,300.67,Subscription,Vantaa,0
TRX_0008426,ACC_0021,2025-10-09 15:00:27,453.97,Gas Station,Tampere,0
TRX_0008427,ACC_0461,2025-10-06 11:06:59,81.56,Jewelry,Tampere,0
TRX_0008428,ACC_0349,2025-09-29 01:34:49,265.7,Gas Station,Tampere,0
TRX_0008429,ACC_0397,2025-10-10 09:39:58,60.32,Utility Bill,Tampere,0
TRX_0008430,ACC_0167,2025-09-27 14:50:28,102.15,Utility Bill,Espoo,0
TRX_0008431,ACC_0102,2025-10-05 19:21:13,51.12,Travel,Tampere,0
TRX_0008432,ACC_0026,2025-09-19 08:30:08,127.21,Utility Bill,Tampere,0
TRX_0008433,ACC_0345,2025-09-19 06:06:17,11.63,Travel,Tampere,0
TRX_0008434,ACC_0076,2025-10-01 02:40:40,103.49,Online Retail,Turku,0
TRX_0008435,ACC_0192,2025-09-30 01:06:43,95.74,Fast Food,Tampere,0
TRX_0008436,ACC_0356,2025-09-18 23:46:14,130.83,Utility Bill,Vantaa,0
TRX_0008437,ACC_0152,2025-09-13 01:05:54,50.34,Subscription,Helsinki,0
TRX_0008438,ACC_0454,2025-09-29 20:06:02,24.11,Fast Food,Oulu,0
TRX_0008439,ACC_0056,2025-09-19 00:15:47,10.01,Utility Bill,Tampere,0
TRX_0008440,ACC_0125,2025-09-28 01:56:27,283.65,Gas Station,Oulu,0
TRX_0008441,ACC_0469,2025-09-21 06:52:53,38.79,Subscription,Oulu,0
TRX_0008442,ACC_0181,2025-09-20 23:28:59,110.65,Groceries,Vantaa,0
TRX_0008443,ACC_0429,2025-09-15 06:22:08,210.85,Jewelry,Oulu,0
TRX_0008444,ACC_0003,2025-10-04 12:40:24,91.93,Gambling,Vantaa,0
TRX_0008445,ACC_0353,2025-09-22 21:44:44,609.74,Electronics,Vantaa,0
TRX_0008446,ACC_0448,2025-09-28 12:30:07,60.28,Online Retail,Oulu,0
TRX_0008447,ACC_0304,2025-10-01 12:24:12,203.79,Utility Bill,Vantaa,0
TRX_0008448,ACC_0289,2025-10-09 21:11:16,436.33,Electronics,Oulu,0
TRX_0008449,ACC_0197,2025-10-04 13:27:22,90.59,Groceries,Espoo,0
TRX_0008450,ACC_0138,2025-09-19 12:39:33,35.25,Online Retail,Helsinki,0
TRX_0008451,ACC_0119,2025-10-01 20:13:59,37.61,Gambling,Espoo,0
TRX_0008452,ACC_0366,2025-10-09 00:34:25,26.31,Fast Food,Helsinki,0
TRX_0008453,ACC_0172,2025-10-01 15:17:17,65.3,Electronics,Oulu,0
TRX_0008454,ACC_0329,2025-09-26 18:09:51,154.88,Subscription,Tampere,0
TRX_0008455,ACC_0109,2025-09-17 13:52:18,123.66,Utility Bill,Vantaa,0
TRX_0008456,ACC_0098,2025-09-14 22:58:22,28.3,Electronics,Turku,0
TRX_0008457,ACC_0431,2025-09-27 22:47:06,75.73,Travel,Oulu,0
TRX_0008458,ACC_0300,2025-09-19 03:25:50,33.91,Fast Food,Turku,0
TRX_0008459,ACC_0104,2025-10-07 00:25:22,42.13,Gas Station,Oulu,0
TRX_0008460,ACC_0384,2025-10-03 11:34:24,302.07,Jewelry,Vantaa,0
TRX_0008461,ACC_0056,2025-09-17 22:03:28,46.46,Travel,Tampere,0
TRX_0008462,ACC_0500,2025-10-11 09:45:22,235.71,Utility Bill,Turku,0
TRX_0008463,ACC_0370,2025-09-18 17:59:03,142.75,Gas Station,Espoo,0
TRX_0008464,ACC_0108,2025-09-13 19:37:00,64.42,Fast Food,Tampere,0
TRX_0008465,ACC_0198,2025-10-06 11:44:03,74.51,Subscription,Tampere,0
TRX_0008466,ACC_0404,2025-09-24 01:39:07,11.52,Groceries,Vantaa,0
TRX_0008467,ACC_0340,2025-10-02 04:30:54,64.88,Utility Bill,Espoo,0
TRX_0008468,ACC_0225,2025-10-05 11:38:41,107.87,Utility Bill,Oulu,0
TRX_0008469,ACC_0090,2025-10-02 19:35:39,5691.495051824563,Electronics,Tampere,1
TRX_0008470,ACC_0004,2025-09-20 21:44:06,94.06,Travel,Vantaa,0
TRX_0008471,ACC_0430,2025-09-29 20:24:17,138.08,Travel,Vantaa,0
TRX_0008472,ACC_0311,2025-09-12 14:58:22,228.28,Subscription,Oulu,0
TRX_0008473,ACC_0276,2025-10-05 10:41:37,147.03,Online Retail,Espoo,0
TRX_0008474,ACC_0108,2025-09-14 11:46:19,142.21,Travel,Tampere,0
TRX_0008475,ACC_0455,2025-09-12 10:48:10,39.77,Gas Station,Turku,0
TRX_0008476,ACC_0291,2025-09-14 18:39:07,282.59,Fast Food,Turku,0
TRX_0008477,ACC_0438,2025-10-02 01:04:48,63.19,Groceries,Vantaa,0
TRX_0008478,ACC_0173,2025-09-29 12:58:07,9446.55114581506,Electronics,Helsinki,1
TRX_0008479,ACC_0050,2025-10-05 05:45:07,96.62,Electronics,Oulu,0
TRX_0008480,ACC_0274,2025-10-01 12:57:19,63.1,Groceries,Turku,0
TRX_0008481,ACC_0461,2025-10-05 00:40:09,183.48,Jewelry,Turku,0
TRX_0008482,ACC_0449,2025-10-05 04:22:49,56.3,Utility Bill,Helsinki,0
TRX_0008483,ACC_0085,2025-09-27 09:26:14,194.38,Utility Bill,Oulu,0
TRX_0008484,ACC_0121,2025-09-26 13:32:59,196.67,Electronics,Espoo,0
TRX_0008485,ACC_0317,2025-09-25 22:24:35,152.64,Fast Food,Helsinki,0
TRX_0008486,ACC_0056,2025-09-16 13:50:12,110.84,Gambling,Espoo,0
TRX_0008487,ACC_0260,2025-09-16 05:17:36,67.7,ATM Withdrawal,Oulu,0
TRX_0008488,ACC_0434,2025-10-08 21:30:40,62.18,Gambling,Turku,0
TRX_0008489,ACC_0049,2025-10-03 19:24:37,135.41,Utility Bill,Vantaa,0
TRX_0008490,ACC_0048,2025-09-21 17:01:36,59.76,Gambling,Helsinki,0
TRX_0008491,ACC_0039,2025-09-29 17:07:25,243.19,Jewelry,Helsinki,0
TRX_0008492,ACC_0294,2025-09-24 21:09:38,32.38,Electronics,Oulu,0
TRX_0008493,ACC_0387,2025-10-11 05:03:13,80.35,Electronics,Vantaa,0
TRX_0008494,ACC_0012,2025-10-11 01:58:11,38.21,Gambling,Vantaa,0
TRX_0008495,ACC_0279,2025-09-13 18:21:18,63.98,Subscription,Tampere,0
TRX_0008496,ACC_0400,2025-10-06 09:25:48,39.11,Jewelry,Turku,0
TRX_0008497,ACC_0454,2025-09-18 20:00:04,33.22,Jewelry,Turku,0
TRX_0008498,ACC_0082,2025-09-12 14:47:08,200.4,ATM Withdrawal,Helsinki,0
TRX_0008499,ACC_0427,2025-09-22 10:20:47,59.87,Utility Bill,Turku,0
TRX_0008500,ACC_0197,2025-09-13 17:30:09,828.91,ATM Withdrawal,Tampere,0
TRX_0008501,ACC_0490,2025-09-17 11:37:10,113.74,Gas Station,Helsinki,0
TRX_0008502,ACC_0379,2025-10-09 00:34:23,47.49,Jewelry,Vantaa,0
TRX_0008503,ACC_0201,2025-09-13 18:23:24,17.52,Travel,Tampere,0
TRX_0008504,ACC_0250,2025-09-26 20:53:44,53.17,Gambling,Espoo,0
TRX_0008505,ACC_0281,2025-09-27 01:34:20,63.74,ATM Withdrawal,Tampere,0
TRX_0008506,ACC_0334,2025-10-01 14:24:06,129.19,Fast Food,Turku,0
TRX_0008507,ACC_0114,2025-10-02 07:12:29,99.37,ATM Withdrawal,Espoo,0
TRX_0008508,ACC_0371,2025-09-28 02:44:25,266.87,Jewelry,Turku,0
TRX_0008509,ACC_0244,2025-10-04 06:07:24,91.89,Online Retail,Espoo,0
TRX_0008510,ACC_0249,2025-10-01 23:40:06,76.58,Jewelry,Turku,0
TRX_0008511,ACC_0391,2025-09-24 09:21:01,296.74,Gas Station,Espoo,0
TRX_0008512,ACC_0190,2025-09-28 22:50:17,48.27,Jewelry,Helsinki,0
TRX_0008513,ACC_0034,2025-09-14 05:39:48,180.99,Groceries,Turku,0
TRX_0008514,ACC_0239,2025-09-27 18:37:15,51.61,Gambling,Turku,0
TRX_0008515,ACC_0405,2025-09-16 09:10:05,64.97,Gas Station,Tampere,0
TRX_0008516,ACC_0358,2025-09-29 01:51:11,23.47,Groceries,Vantaa,0
TRX_0008517,ACC_0182,2025-09-12 17:15:25,33.84,Fast Food,Tampere,0
TRX_0008518,ACC_0480,2025-09-15 13:20:24,53.13,Online Retail,Tampere,0
TRX_0008519,ACC_0474,2025-10-09 18:13:35,52.43,Travel,Turku,0
TRX_0008520,ACC_0223,2025-09-28 02:56:01,198.32,Electronics,Vantaa,0
TRX_0008521,ACC_0173,2025-10-11 04:21:01,204.49,Utility Bill,Oulu,0
TRX_0008522,ACC_0123,2025-09-13 03:02:47,61.0,Subscription,Helsinki,0
TRX_0008523,ACC_0371,2025-10-01 06:07:17,76.88,Groceries,Vantaa,0
TRX_0008524,ACC_0459,2025-09-17 02:51:11,119.24,Gambling,Oulu,0
TRX_0008525,ACC_0191,2025-09-13 00:22:45,34.74,Travel,Tampere,0
TRX_0008526,ACC_0317,2025-10-06 16:28:59,109.38,Gas Station,Helsinki,0
TRX_0008527,ACC_0460,2025-10-07 14:56:50,79.88,Fast Food,Tampere,0
TRX_0008528,ACC_0269,2025-09-22 23:50:00,69.48,Jewelry,Turku,0
TRX_0008529,ACC_0219,2025-09-24 23:30:58,316.23,Gas Station,Helsinki,0
TRX_0008530,ACC_0355,2025-09-22 08:13:53,181.22,Subscription,Vantaa,0
TRX_0008531,ACC_0385,2025-09-24 23:16:38,114.0,Groceries,Espoo,0
TRX_0008532,ACC_0354,2025-10-02 20:40:48,42.51,Electronics,Vantaa,0
TRX_0008533,ACC_0320,2025-10-09 18:46:57,113.6,Travel,Turku,0
TRX_0008534,ACC_0152,2025-09-12 09:29:15,146.41,Utility Bill,Tampere,0
TRX_0008535,ACC_0159,2025-10-03 04:51:48,232.08,ATM Withdrawal,Turku,0
TRX_0008536,ACC_0014,2025-09-14 20:08:55,141.84,Groceries,Helsinki,0
TRX_0008537,ACC_0463,2025-09-20 06:07:08,72.24,Online Retail,Turku,0
TRX_0008538,ACC_0309,2025-09-12 23:11:39,221.39,Travel,Oulu,0
TRX_0008539,ACC_0231,2025-09-25 06:14:16,138.32,Groceries,Tampere,0
TRX_0008540,ACC_0443,2025-09-27 15:23:36,171.19,Gas Station,Helsinki,0
TRX_0008541,ACC_0471,2025-10-04 08:14:51,99.27,ATM Withdrawal,Oulu,0
TRX_0008542,ACC_0354,2025-09-17 20:08:56,7659.888857877569,Electronics,Helsinki,1
TRX_0008543,ACC_0176,2025-10-05 01:51:02,83.01,Fast Food,Vantaa,0
TRX_0008544,ACC_0226,2025-09-28 04:20:21,19.92,Online Retail,Vantaa,0
TRX_0008545,ACC_0138,2025-09-25 21:51:46,77.97,Subscription,Turku,0
TRX_0008546,ACC_0482,2025-10-08 07:43:42,66.81,Groceries,Helsinki,0
TRX_0008547,ACC_0185,2025-09-19 11:13:49,26.44,Utility Bill,Oulu,0
TRX_0008548,ACC_0158,2025-09-29 08:53:19,131.12,Electronics,Tampere,0
TRX_0008549,ACC_0439,2025-10-10 03:13:27,103.07,Online Retail,Turku,0
TRX_0008550,ACC_0275,2025-10-04 05:11:30,23.95,ATM Withdrawal,Espoo,0
TRX_0008551,ACC_0224,2025-09-27 23:56:20,32.85,Utility Bill,Espoo,0
TRX_0008552,ACC_0135,2025-09-23 20:43:51,131.36,Subscription,Oulu,0
TRX_0008553,ACC_0242,2025-09-26 12:00:26,242.34,Groceries,Espoo,0
TRX_0008554,ACC_0296,2025-09-25 11:57:24,100.47,Gas Station,Tampere,0
TRX_0008555,ACC_0391,2025-10-08 10:30:51,138.97,Travel,Espoo,0
TRX_0008556,ACC_0245,2025-09-27 17:57:34,96.5,ATM Withdrawal,Espoo,0
TRX_0008557,ACC_0336,2025-09-20 12:20:15,44.44,Utility Bill,Helsinki,0
TRX_0008558,ACC_0164,2025-09-21 17:28:54,75.87,Travel,Oulu,0
TRX_0008559,ACC_0056,2025-10-04 02:03:06,63.04,Travel,Vantaa,0
TRX_0008560,ACC_0472,2025-09-27 21:21:18,238.56,Gambling,Vantaa,0
TRX_0008561,ACC_0223,2025-09-21 07:38:45,115.67,Utility Bill,Espoo,0
TRX_0008562,ACC_0392,2025-09-12 10:48:51,57.38,Gambling,Vantaa,0
TRX_0008563,ACC_0163,2025-10-01 12:10:55,163.37,Groceries,Turku,0
TRX_0008564,ACC_0465,2025-10-05 14:41:12,103.06,Electronics,Helsinki,0
TRX_0008565,ACC_0157,2025-09-17 15:43:27,145.28,Electronics,Vantaa,0
TRX_0008566,ACC_0337,2025-10-11 12:28:57,41.86159044078566,Gambling,Oulu,1
TRX_0008567,ACC_0158,2025-09-29 12:16:32,102.44,Electronics,Espoo,0
TRX_0008568,ACC_0467,2025-09-27 10:28:25,52.46,Gas Station,Tampere,0
TRX_0008569,ACC_0227,2025-09-25 21:31:04,55.21,Travel,Espoo,0
TRX_0008570,ACC_0285,2025-09-12 11:33:07,3297.3013117520222,Electronics,Vantaa,1
TRX_0008571,ACC_0405,2025-09-27 08:07:09,103.25,Subscription,Vantaa,0
TRX_0008572,ACC_0304,2025-09-16 17:20:41,35.68,Fast Food,Oulu,0
TRX_0008573,ACC_0289,2025-09-12 06:34:43,48.19,Subscription,Tampere,0
TRX_0008574,ACC_0294,2025-09-23 03:07:25,66.53,Gambling,Helsinki,0
TRX_0008575,ACC_0295,2025-09-26 05:44:27,145.51,ATM Withdrawal,Turku,0
TRX_0008576,ACC_0401,2025-10-11 06:56:50,116.53,Gambling,Helsinki,0
TRX_0008577,ACC_0390,2025-09-15 20:25:33,103.67,Fast Food,Tampere,0
TRX_0008578,ACC_0469,2025-10-03 14:46:23,46.5,Electronics,Helsinki,0
TRX_0008579,ACC_0095,2025-09-26 14:47:22,59.18,Gas Station,Oulu,0
TRX_0008580,ACC_0015,2025-09-19 19:14:15,141.14,ATM Withdrawal,Vantaa,0
TRX_0008581,ACC_0242,2025-09-15 15:11:44,23.13,Jewelry,Vantaa,0
TRX_0008582,ACC_0080,2025-10-03 08:07:59,332.41,Jewelry,Vantaa,0
TRX_0008583,ACC_0030,2025-09-30 06:03:44,35.88,Subscription,Oulu,0
TRX_0008584,ACC_0321,2025-10-10 07:15:21,222.91,ATM Withdrawal,Vantaa,0
TRX_0008585,ACC_0171,2025-09-19 11:31:20,79.12,Electronics,Turku,0
TRX_0008586,ACC_0390,2025-10-10 02:56:53,40.73,Travel,Tampere,0
TRX_0008587,ACC_0079,2025-09-16 00:23:08,32.47,Gambling,Oulu,0
TRX_0008588,ACC_0089,2025-10-06 22:27:29,192.7,Gas Station,Helsinki,0
TRX_0008589,ACC_0007,2025-09-28 07:56:36,38.32,Travel,Helsinki,0
TRX_0008590,ACC_0079,2025-09-20 14:31:22,79.49,Travel,Vantaa,0
TRX_0008591,ACC_0425,2025-10-04 15:12:38,158.21,Gas Station,Oulu,0
TRX_0008592,ACC_0065,2025-10-03 21:04:30,63.86,Travel,Vantaa,0
TRX_0008593,ACC_0297,2025-09-12 12:00:07,91.23,Gas Station,Vantaa,0
TRX_0008594,ACC_0161,2025-09-14 12:17:38,322.04,Subscription,Helsinki,0
TRX_0008595,ACC_0329,2025-09-22 06:22:42,385.95,Jewelry,Espoo,0
TRX_0008596,ACC_0364,2025-10-07 08:26:14,34.41,Gambling,Espoo,0
TRX_0008597,ACC_0316,2025-10-08 16:17:16,31.05,Jewelry,Vantaa,0
TRX_0008598,ACC_0281,2025-10-04 23:23:36,38.14,Gas Station,Turku,0
TRX_0008599,ACC_0294,2025-09-13 13:47:11,309.73,Utility Bill,Oulu,0
TRX_0008600,ACC_0097,2025-09-13 06:38:11,79.01,Gas Station,Turku,0
TRX_0008601,ACC_0442,2025-09-20 07:53:08,501.98,Gas Station,Oulu,0
TRX_0008602,ACC_0308,2025-09-15 12:42:58,99.49,Online Retail,Helsinki,0
TRX_0008603,ACC_0031,2025-09-14 14:56:45,109.78,Groceries,Oulu,0
TRX_0008604,ACC_0088,2025-10-08 09:30:20,138.01,Jewelry,Turku,0
TRX_0008605,ACC_0245,2025-09-28 09:03:31,69.57,Subscription,Espoo,0
TRX_0008606,ACC_0294,2025-09-30 03:21:59,89.97,Subscription,Espoo,0
TRX_0008607,ACC_0289,2025-09-16 10:45:56,385.34,Gambling,Oulu,0
TRX_0008608,ACC_0488,2025-09-27 09:49:23,129.29,Utility Bill,Espoo,0
TRX_0008609,ACC_0004,2025-10-05 10:31:48,345.57,Gas Station,Vantaa,0
TRX_0008610,ACC_0166,2025-09-18 17:42:11,124.03,Electronics,Helsinki,0
TRX_0008611,ACC_0408,2025-09-12 21:13:00,62.54,ATM Withdrawal,Espoo,0
TRX_0008612,ACC_0257,2025-09-20 15:45:38,53.72,Travel,Tampere,0
TRX_0008613,ACC_0396,2025-09-28 11:36:50,29.4,Jewelry,Oulu,0
TRX_0008614,ACC_0416,2025-09-22 12:06:52,205.84,Gambling,Espoo,0
TRX_0008615,ACC_0105,2025-10-08 03:35:08,215.08,Gas Station,Turku,0
TRX_0008616,ACC_0226,2025-10-03 12:58:05,39.29,Jewelry,Oulu,0
TRX_0008617,ACC_0315,2025-09-17 19:23:47,59.34,Jewelry,Vantaa,0
TRX_0008618,ACC_0138,2025-09-23 08:03:56,96.31,Jewelry,Vantaa,0
TRX_0008619,ACC_0057,2025-10-05 18:01:55,95.4,Fast Food,Oulu,0
TRX_0008620,ACC_0256,2025-09-23 09:26:49,41.45,Utility Bill,Tampere,0
TRX_0008621,ACC_0382,2025-10-09 02:47:26,164.4,Travel,Espoo,0
TRX_0008622,ACC_0130,2025-09-30 13:10:46,847.57,Electronics,Espoo,0
TRX_0008623,ACC_0044,2025-09-22 16:01:12,228.33,Gas Station,Helsinki,0
TRX_0008624,ACC_0433,2025-09-12 01:49:08,18.92,Utility Bill,Helsinki,0
TRX_0008625,ACC_0123,2025-09-20 21:36:42,128.24,Utility Bill,Oulu,0
TRX_0008626,ACC_0328,2025-09-22 06:02:40,92.36,Gambling,Oulu,0
TRX_0008627,ACC_0138,2025-10-04 04:41:24,93.12,Utility Bill,Espoo,0
TRX_0008628,ACC_0264,2025-10-04 21:44:08,38.25,ATM Withdrawal,Oulu,0
TRX_0008629,ACC_0497,2025-09-27 00:50:40,76.99,Electronics,Helsinki,0
TRX_0008630,ACC_0464,2025-09-14 11:37:30,263.09,ATM Withdrawal,Vantaa,0
TRX_0008631,ACC_0242,2025-09-28 18:01:47,121.82,Groceries,Vantaa,0
TRX_0008632,ACC_0086,2025-09-28 15:17:43,111.2,Travel,Vantaa,0
TRX_0008633,ACC_0350,2025-09-19 10:48:40,113.42,Jewelry,Vantaa,0
TRX_0008634,ACC_0210,2025-09-27 16:31:38,29.14,Gambling,Vantaa,0
TRX_0008635,ACC_0191,2025-09-14 22:47:47,24.32,Gambling,Tampere,0
TRX_0008636,ACC_0066,2025-10-09 04:49:10,82.52,Travel,Oulu,0
TRX_0008637,ACC_0371,2025-09-27 07:30:37,26.7,ATM Withdrawal,Vantaa,0
TRX_0008638,ACC_0230,2025-09-24 18:37:08,41.57,Electronics,Espoo,0
TRX_0008639,ACC_0143,2025-10-01 20:28:31,80.79,Gas Station,Turku,0
TRX_0008640,ACC_0396,2025-10-06 12:04:24,125.22,Gambling,Helsinki,0
TRX_0008641,ACC_0168,2025-09-21 06:41:58,612.12,Online Retail,Oulu,0
TRX_0008642,ACC_0050,2025-10-07 23:11:38,120.59,Gas Station,Turku,0
TRX_0008643,ACC_0395,2025-10-10 19:48:39,46.82,Groceries,Turku,0
TRX_0008644,ACC_0323,2025-09-13 14:38:58,124.56,Gas Station,Tampere,0
TRX_0008645,ACC_0006,2025-09-11 21:48:01,25.3,Gambling,Oulu,0
TRX_0008646,ACC_0468,2025-09-18 16:29:31,113.01,Utility Bill,Tampere,0
TRX_0008647,ACC_0234,2025-09-24 05:48:37,232.06,Fast Food,Espoo,0
TRX_0008648,ACC_0123,2025-09-17 16:07:55,82.21,Online Retail,Espoo,0
TRX_0008649,ACC_0120,2025-09-13 03:40:10,97.82,Online Retail,Vantaa,0
TRX_0008650,ACC_0032,2025-10-01 14:17:13,470.46,Subscription,Turku,0
TRX_0008651,ACC_0348,2025-10-05 22:43:00,84.48,Jewelry,Tampere,0
TRX_0008652,ACC_0465,2025-10-03 07:52:40,124.45,ATM Withdrawal,Turku,0
TRX_0008653,ACC_0327,2025-10-07 11:44:19,145.71,ATM Withdrawal,Turku,0
TRX_0008654,ACC_0191,2025-09-29 00:22:33,75.9,Electronics,Vantaa,0
TRX_0008655,ACC_0466,2025-09-30 05:26:21,28.2,Utility Bill,Oulu,0
TRX_0008656,ACC_0259,2025-10-11 18:34:47,46.92,Fast Food,Espoo,0
TRX_0008657,ACC_0367,2025-10-01 01:54:43,25.07,Gas Station,Vantaa,0
TRX_0008658,ACC_0020,2025-09-13 21:40:04,54.42,Subscription,Tampere,0
TRX_0008659,ACC_0021,2025-09-27 23:50:44,72.93,Gas Station,Turku,0
TRX_0008660,ACC_0371,2025-09-19 01:32:21,63.0,Electronics,Turku,0
TRX_0008661,ACC_0473,2025-09-15 18:39:34,56.07,ATM Withdrawal,Oulu,0
TRX_0008662,ACC_0293,2025-10-05 06:50:04,109.79,Utility Bill,Vantaa,0
TRX_0008663,ACC_0242,2025-09-24 03:09:07,197.98,Gas Station,Helsinki,0
TRX_0008664,ACC_0208,2025-09-24 10:03:07,30.09,Online Retail,Vantaa,0
TRX_0008665,ACC_0182,2025-10-09 11:00:25,137.81,Utility Bill,Oulu,0
TRX_0008666,ACC_0090,2025-10-08 06:48:45,32.52,Travel,Espoo,0
TRX_0008667,ACC_0068,2025-10-07 07:49:24,164.07,ATM Withdrawal,Tampere,0
TRX_0008668,ACC_0159,2025-09-28 16:29:43,43.48,Utility Bill,Oulu,0
TRX_0008669,ACC_0038,2025-09-24 21:23:41,73.26,Fast Food,Turku,0
TRX_0008670,ACC_0162,2025-09-28 09:40:55,239.53,Online Retail,Turku,0
TRX_0008671,ACC_0029,2025-09-17 19:56:31,22.71,ATM Withdrawal,Helsinki,0
TRX_0008672,ACC_0049,2025-10-04 17:36:08,66.38,Gas Station,Helsinki,0
TRX_0008673,ACC_0285,2025-09-18 01:54:10,233.6,Gambling,Tampere,0
TRX_0008674,ACC_0456,2025-09-30 15:35:13,67.78,ATM Withdrawal,Espoo,0
TRX_0008675,ACC_0161,2025-09-26 03:50:23,122.65,Electronics,Tampere,0
TRX_0008676,ACC_0092,2025-09-14 17:50:31,112.81,Gambling,Turku,0
TRX_0008677,ACC_0431,2025-09-14 05:47:15,278.06,Utility Bill,Espoo,0
TRX_0008678,ACC_0226,2025-10-04 02:02:17,124.88,Gas Station,Turku,0
TRX_0008679,ACC_0493,2025-09-18 11:00:31,69.47,Gambling,Oulu,0
TRX_0008680,ACC_0420,2025-09-13 07:03:27,152.42,Subscription,Espoo,0
TRX_0008681,ACC_0306,2025-10-03 03:27:04,123.99,ATM Withdrawal,Turku,0
TRX_0008682,ACC_0312,2025-09-13 18:21:23,22.94,Online Retail,Helsinki,0
TRX_0008683,ACC_0175,2025-10-06 18:05:08,14.78,Fast Food,Helsinki,0
TRX_0008684,ACC_0301,2025-09-29 00:15:25,161.09,Travel,Tampere,0
TRX_0008685,ACC_0225,2025-09-17 11:16:39,166.27,Online Retail,Vantaa,0
TRX_0008686,ACC_0300,2025-09-17 08:14:49,268.61,Subscription,Tampere,0
TRX_0008687,ACC_0452,2025-09-26 15:19:07,89.04,Gambling,Helsinki,0
TRX_0008688,ACC_0340,2025-09-16 03:36:29,102.63,Utility Bill,Turku,0
TRX_0008689,ACC_0340,2025-09-24 09:23:41,166.89,Gambling,Turku,0
TRX_0008690,ACC_0052,2025-09-26 20:51:30,70.28,Groceries,Oulu,0
TRX_0008691,ACC_0103,2025-09-29 14:14:17,285.3,Gas Station,Oulu,0
TRX_0008692,ACC_0437,2025-09-14 02:37:43,263.25,Subscription,Vantaa,0
TRX_0008693,ACC_0418,2025-09-15 05:59:48,100.16,Fast Food,Helsinki,0
